Proximity,Feasibility,Feasibility w.r.t k-neigbors k=50,Features Changed (normalized),Discriminative Power k=20,DCG @6,explainer
1.788664981068468,0.2570669333433966,0.515389579656245,0.2727272727272727,0.0,0.741790006565494,dice
2.7132420091324203,1.1068873989083916,1.8597459434356782,0.36363636363636365,0.2,0.6756671101520483,dice
0.8180778481436727,0.46683028470077037,0.5716266113100924,0.2727272727272727,0.0,0.507398734909371,Cadex
0.7662942870646126,0.4504002589752456,0.5432760287056404,0.2727272727272727,0.0,0.47327263729735203,Cadex
0.7637690345393601,0.45292551150049815,0.5436311444037556,0.2727272727272727,0.0,0.4720100110347258,Cadex
0.7355045229533754,0.4303127983522931,0.5206600118773838,0.2727272727272727,0.0,0.45474547898557105,Cadex
1.0268196799065978,0.4098023518236231,0.5473311691744467,0.45454545454545453,0.1,0.585715116415963,Cadex
0.9997833145016215,0.38276598641864673,0.5273502594951506,0.45454545454545453,0.1,0.5689275850733091,Cadex
0.9663309204582999,0.34931359237532517,0.5028918850779435,0.36363636363636365,0.1,0.5485401503014423,Cadex
0.5749367900675497,0.2911185327748217,0.5397246634204443,0.18181818181818182,0.0,0.24807310383049325,Cadex
